country,lat,long
US,39.0469,-77.4903
DK,55.5955,12.2978
RU,55.0386,82.9425
FI,60.1719,24.9347
AT,48.2048,16.3801
DE,50.1169,8.6837
DE,49.4527,11.0783
US,44.05,-91.6393
DE,50.4777,12.3649
US,41.3978,-82.2224
FI,60.1719,24.9347
DE,49.407,8.6879
CA,43.6319,-79.3716
MX,20.5225,-103.1951
DE,50.1169,8.6837
US,41.2591,-95.8517
US,32.7254,-97.3208
CH,47.3823,8.5397
RU,55.7386,37.6068
US,38.6364,-90.1985
DE,50.4777,12.3649
FI,60.1719,24.9347
DE,51.1864,6.8624
KR,37.508,126.665
DE,50.4777,12.3649
US,41.2591,-95.8517
FR,48.8582,2.3387
FR,48.8582,2.3387
NL,53.2145,6.5751
DE,50.1169,8.6837
CH,47.394,8.445
US,37.751,-97.822
US,45.8401,-119.705
DE,49.4527,11.0783
GB,51.5081,-0.1278
FI,60.1719,24.9347
CH,47.3643,8.5437
JP,35.6893,139.6899
HK,22.2842,114.1759
NL,52.352,4.9392
DE,48.7746,11.455
CA,43.6319,-79.3716
CH,47.3672,7.3417
FR,48.8582,2.3387
CH,46.8695,7.0897
GB,51.6,-0.2167
DE,49.4527,11.0783
HU,47.5,19.0412
RU,54.3354,48.3888
FR,50.6974,3.178
NL,52.095,5.0099
SE,59.3274,18.0653
DE,50.4777,12.3649
DE,51.1864,6.8624
US,42.3162,-71.1198
CA,43.6547,-79.3623
US,33.2109,-117.2232
MY,3.1512,101.7103
US,41.2591,-95.8517
FI,60.1719,24.9347
CN,38.036,114.4654
CH,47.4505,8.5255
US,37.751,-97.822
US,39.0469,-77.4903
AT,48.2169,16.4997
FR,48.8582,2.3387
US,45.8401,-119.705
PL,52.2394,21.0362
IE,53.3382,-6.2591
US,45.8401,-119.705
US,39.018,-77.539
DE,51.0562,12.3535
US,40.694,-73.9901
FI,60.1719,24.9347
HK,22.2578,114.1657
US,34.1066,-117.5935
US,44.9064,-93.2406
FR,48.8582,2.3387
IN,19.0748,72.8856
CN,30.2943,120.1663
KG,42.8696,74.5932
FR,48.8582,2.3387
PT,38.7521,-9.2279
RU,55.7386,37.6068
FI,60.1719,24.9347
US,39.9625,-83.0061
US,48.101,-123.4328
AU,-37.757,144.9457
CH,47.3643,8.5437
US,40.7592,-111.8875
US,39.0127,-77.5342
DE,49.4423,11.0191
CZ,50.0848,14.4112
FI,60.1719,24.9347
DE,53.5082,10.206
US,40.3633,-79.8633
GB,53.2078,-2.9699
CA,43.6319,-79.3716
IN,19.0748,72.8856
DE,51.1864,6.8624
US,26.1185,-80.145
CH,47.1449,8.1551
TR,41.0214,28.9948
FI,60.1719,24.9347
AU,-37.8159,144.9669
RO,44.8493,24.8623
FR,48.8582,2.3387
IL,32.0876,34.8739
FR,47.7463,7.3276
FR,48.8582,2.3387
US,33.1165,-117.1846
US,38.8184,-77.6202
MY,2.5,112.5
JP,34.9915,135.8836
DE,50.4777,12.3649
US,39.0469,-77.4903
KR,37.4585,126.7015
CH,47.1449,8.1551
US,29.7439,-95.6067
DE,50.1143,8.6641
US,40.6214,-73.9705
ID,-6.2114,106.8446
DE,51.6805,7.8454
US,40.5582,-111.9222
DE,49.4527,11.0783
US,37.2941,-121.8996
DE,48.794,9.0164
DE,50.1169,8.6837
CN,30.6667,104.0667
US,33.5104,-117.6591
NL,52.0485,5.6512
US,39.8115,-74.9829
JP,34.693,135.5005
PL,52.2299,21.0093
SE,55.7037,13.1946
CA,43.6319,-79.3716
GB,53.4804,-2.1862
FR,48.8558,2.3494
NL,52.352,4.8384
US,40.0373,-105.279
CA,43.6319,-79.3716
CA,43.7327,-79.5411
US,38.0194,-122.1341
NL,51.9853,5.0833
BE,51.0373,3.7608
US,35.0999,-81.7056
DE,51.559,7.0759
NL,52.3533,6.6511
DE,50.1169,8.6837
US,40.5511,-74.4606
DE,50.1169,8.6837
US,38.6877,-77.8369
US,36.1651,-115.3605
US,39.0469,-77.4903
US,40.5511,-74.4606
CN,31.7685,119.9527
DE,50.1169,8.6837
SE,59.856,17.6403
US,40.7964,-74.0203
US,40.3371,-79.9901
ES,40.4172,-3.684
US,41.2591,-95.8517
US,37.3388,-121.8916
DE,49.0252,8.3786
HU,47.5964,19.3535
CA,45.471,-73.6726
FR,48.8582,2.3387
DE,50.5497,7.244
US,40.7964,-74.0203
RU,59.9417,30.3096
BG,42.6826,23.3223
DE,50.4777,12.3649
FI,60.1719,24.9347
US,40.8364,-74.1403
KR,37.4585,126.7015
DE,51.5617,9.9185
DE,51.1864,6.8624
JP,35.6893,139.6899
US,39.9828,-75.8239
CH,47.3777,8.5237
FR,48.7184,2.5406
DE,49.4527,11.0783
DE,52.4092,13.0685
DE,50.1169,8.6837
US,47.6147,-111.9803
US,44.0915,-121.4073
GB,55.867,-4.2621
DE,51.2993,9.491
US,42.0048,-87.9954
BR,-23.5475,-46.6361
RU,55.7487,37.6187
IN,19.0748,72.8856
CA,42.984,-80.6034
FI,60.1719,24.9347
CH,47.4399,8.3026
US,37.9622,-122.3455
DE,51.2993,9.491
FI,60.1719,24.9347
US,38.1025,-122.2132
CH,47.4346,8.5634
US,34.0544,-118.244
FR,48.9478,2.1879
AU,-33.8601,151.2101
CZ,50.0883,14.4124
US,40.1101,-75.1567
FR,48.8582,2.3387
US,45.5397,-122.9638
NL,51.6943,3.7271
FI,60.1719,24.9347
CA,43.6547,-79.3623
NL,52.3824,4.8995
US,44.5928,-123.2746
CA,43.6319,-79.3716
US,26.6786,-82.0263
DE,50.1093,8.7321
CH,47.3643,8.5437
DE,50.4777,12.3649
CN,30.5851,114.2662
US,39.0234,-104.6926
DE,50.4777,12.3649
DE,50.1169,8.6837
CA,49.2773,-123.0679
SG,1.3254,103.7433
SG,1.2872,103.8507
US,27.3254,-82.4733
SE,59.5653,17.5235
HK,22.2842,114.1759
US,39.6336,-75.701
CO,4.5981,-74.0799
US,34.003,-118.4298
US,37.3931,-121.962
LT,55.7158,21.111
DE,51.3544,12.2612
BR,-23.5475,-46.6361
HK,22.2578,114.1657
FR,48.8582,2.3387
BE,50.8511,4.3132
NL,53.2145,6.5751
DE,50.4777,12.3649
JP,34.693,135.5005
US,35.9306,-86.8788
DE,50.4777,12.3649
DE,52.1051,9.3632
US,32.8608,-79.9746
US,39.0469,-77.4903
SG,1.314,103.6839
CA,43.9702,-80.016
FR,48.8582,2.3387
DE,50.4777,12.3649
IE,53.3382,-6.2591
US,37.4577,-122.1957
DE,50.1169,8.6837
US,41.5053,-82.0282
US,37.751,-97.822
JP,34.693,135.5005
DE,50.4777,12.3649
DE,51.2993,9.491
RU,55.7386,37.6068
FR,48.8582,2.3387
DE,51.2993,9.491
CA,43.6547,-79.3623
CH,47.3779,8.5236
US,36.129,-115.2765
CN,31.2222,121.4581
FR,48.8582,2.3387
IL,32.0804,34.7807
NL,52.3933,4.6116
LT,55.4167,24.0
FR,48.8582,2.3387
US,33.1494,-96.828
FI,60.1719,24.9347
DE,48.1032,11.517
BE,51.2192,4.3917
DE,51.2993,9.491
RU,55.7386,37.6068
DE,49.4527,11.0783
US,45.8401,-119.705
US,42.957,-87.9898
US,30.1746,-97.8203
NL,52.6958,6.1956
US,32.7908,-96.8336
DE,50.4777,12.3649
CN,34.7732,113.722
DE,49.4527,11.0783
DE,51.2993,9.491
NL,52.3824,4.8995
FR,48.8582,2.3387
US,42.2807,-83.7801
CA,43.6319,-79.3716
US,33.7485,-84.3871
DE,51.1864,6.8624
US,40.0946,-83.0118
PT,38.65,-27.2167
US,30.4032,-97.753
US,37.751,-97.822
US,30.3414,-97.7312
AR,-33.0445,-61.1651
AU,-33.8715,151.2006
RO,44.4291,26.1006
US,37.751,-97.822
US,47.2962,-122.3953
FI,60.1719,24.9347
CH,47.1449,8.1551
DE,49.4527,11.0783
FR,48.5848,7.7419
CO,4.6115,-74.0833
DE,51.2993,9.491
GB,53.4804,-2.1862
AU,-37.8159,144.9669
JP,34.693,135.5005
US,36.8592,-76.2729
NL,51.9968,4.2057
FR,48.8582,2.3387
US,32.7666,-97.0075
US,31.6398,-97.094
SE,59.6323,17.0761
NL,52.3462,5.6378
CN,34.7732,113.722
US,40.4422,-79.9927
DE,49.4527,11.0783
CA,45.5467,-73.6718
FI,60.1719,24.9347
US,37.751,-97.822
US,42.2284,-87.9722
NO,58.9731,5.7427
DE,51.2993,9.491
TR,38.4038,27.1424
DE,50.4777,12.3649
AU,-33.8715,151.2006
BR,-22.9201,-43.0811
DE,50.7479,6.0485
DE,50.4777,12.3649
SG,1.2872,103.8507
BR,-15.7792,-47.9341
DE,51.1864,6.8624
CA,43.6547,-79.3623
DE,52.0315,7.095
DE,50.8114,8.7781
IT,41.8905,12.5127
US,37.751,-97.822
US,37.3931,-121.962
ES,37.1918,-3.6095
PL,52.7357,15.2354
KR,37.5551,126.9369
US,39.0469,-77.4903
DE,51.1864,6.8624
RU,58.0047,56.2514
BE,50.8511,4.3132
FR,48.8582,2.3387
FI,60.1719,24.9347
BR,-23.5475,-46.6361
US,45.5999,-121.1871
US,47.6711,-122.1253
CH,47.5315,7.5989
US,41.0416,-73.9572
US,39.0469,-77.4903
CH,47.3975,8.6209
CA,45.5063,-73.5794
GB,50.9022,-3.2944
ES,36.7162,-4.4161
US,34.2166,-117.3908
FI,60.1719,24.9347
US,46.5922,-120.53
NO,59.905,10.7487
FI,60.1719,24.9347
US,47.6222,-122.52
PL,52.2372,21.0123
RU,55.7386,37.6068
NL,51.9968,4.2057
GB,51.5088,-0.093
DE,52.5196,13.4069
BR,-23.5475,-46.6361
NL,52.3759,4.8975
BR,-17.9757,-43.6046
US,45.5411,-122.5605
NL,52.3759,4.8975
SI,46.0503,14.5046
FR,46.6434,-1.6198
FI,60.1719,24.9347
FI,60.1719,24.9347
DE,49.4423,11.0191
DE,50.7817,6.0823
CA,49.6541,-112.7468
NL,51.9968,4.2057
FR,48.8582,2.3387
DE,51.2993,9.491
PL,49.8207,19.0512
DE,50.4777,12.3649
AR,-34.6142,-58.3811
US,40.8687,-73.0015
US,39.2124,-76.8776
US,37.751,-97.822
MD,47.0042,28.8574
US,43.2994,-72.4781
US,35.3352,-97.4789
DE,49.4527,11.0783
DE,50.4777,12.3649
FR,48.8582,2.3387
SG,1.2872,103.8507
FR,45.5025,4.576
NL,51.4405,5.4098
GB,51.5368,-0.6718
JP,35.6893,139.6899
GB,51.5088,-0.093
DE,51.1864,6.8624
US,27.947,-82.7943
KR,37.5658,126.978
FR,48.8582,2.3387
CH,47.1841,7.7168
GB,51.5164,-0.093
US,38.9321,-94.4983
CZ,50.3507,14.47
DE,49.4527,11.0783
US,30.3007,-81.4421
RU,55.9239,37.9923
US,37.751,-97.822
FI,60.1719,24.9347
US,33.1371,-96.7488
US,40.7399,-74.1691
LT,55.4167,24.0
US,21.4082,-157.7396
US,34.2548,-118.588
FI,60.1719,24.9347
US,40.7964,-74.0203
US,39.0469,-77.4903
DE,49.4527,11.0783
DE,50.1169,8.6837
GB,50.7519,-1.8708
US,41.2591,-95.8517
SG,1.2872,103.8507
FR,48.8558,2.3494
US,38.7429,-77.4914
US,39.7042,-86.3994
FR,48.8582,2.3387
DE,50.1169,8.6837
DE,50.4777,12.3649
DE,51.1864,6.8624
CA,43.6319,-79.3716
DE,49.4527,11.0783
RU,55.7386,37.6068
DE,50.4777,12.3649
DE,51.2993,9.491
BR,-21.1746,-47.7996
FI,60.1719,24.9347
US,34.0544,-118.244
JP,35.6502,139.7385
MY,3.1013,101.6915
US,41.8835,-87.6305
NL,52.3824,4.8995
BR,-30.0273,-51.2353
US,41.2591,-95.8517
US,42.5144,-90.693
US,40.5447,-105.1069
AR,-36.0,-59.9964
FR,48.8582,2.3387
AU,-37.7666,145.0434
US,38.9064,-77.1278
NL,52.6958,6.1956
GB,53.7644,-1.7336
US,29.5209,-95.1922
KR,37.0745,127.3264
FR,45.7838,3.0966
CA,43.5903,-79.7598
US,41.3772,-82.0132
DE,50.7688,6.0758
US,37.3931,-121.962
FI,60.1719,24.9347
US,33.4803,-112.3945
US,40.3495,-111.8998
US,34.0782,-84.6485
US,36.102,-115.1447
CZ,49.1953,16.6016
GB,51.5128,-0.0638
FR,48.8582,2.3387
US,30.37,-97.9437
JP,34.693,135.5005
TH,16.2916,102.6161
US,45.8401,-119.705
US,38.6364,-90.1985
DE,50.4777,12.3649
FR,47.4573,-1.9528
DE,51.1864,6.8624
HK,22.2842,114.1759
US,42.4933,-83.135
CA,43.6319,-79.3716
AT,47.0257,15.5325
US,43.4766,-96.7052
US,40.598,-111.9619
DE,50.4777,12.3649
US,40.6208,-74.0426
FI,60.1719,24.9347
US,28.5423,-81.5911
JP,35.3376,139.4184
CH,46.2253,6.1516
ID,-6.2114,106.8446
US,42.3122,-90.8318
CA,45.5375,-73.6848
GB,51.5033,-0.6894
US,37.751,-97.822
IT,43.5428,10.3298
US,39.371,-104.859
GB,51.5088,-0.093
US,41.2442,-95.9599
DE,50.4777,12.3649
DE,52.5448,13.3862
US,40.8949,-74.011
FR,48.8582,2.3387
FR,48.8582,2.3387
US,31.5171,-97.1198
DE,50.1169,8.6837
FI,60.1719,24.9347
PT,38.7219,-9.1398
AU,-33.9505,151.1195
KR,37.5112,126.9741
US,41.6015,-93.6127
DE,51.1864,6.8624
JP,35.6893,139.6899
US,45.5397,-122.9638
DE,50.4777,12.3649
US,38.93,-77.35
NL,52.3759,4.8975
NL,52.0813,4.2811
CA,51.066,-113.6972
DE,50.4777,12.3649
CH,46.8695,7.0897
NL,51.4487,5.5158
RU,61.2431,73.4139
US,39.0469,-77.4903
NL,52.0901,4.3361
GB,51.5017,-0.0617
GB,51.5081,-0.1278
US,40.7064,-73.9473
US,39.9534,-76.7942
SG,1.314,103.6839
NL,51.9968,4.2057
US,42.8125,-86.1416
ES,36.7162,-4.4161
FR,46.1963,6.24
DE,49.4423,11.0191
US,41.2591,-95.8517
LT,55.4167,24.0
DE,50.4777,12.3649
UA,44.6089,33.53
FR,48.8582,2.3387
CA,48.4777,-123.3658
US,39.9625,-83.0061
JP,35.69,139.69
DE,50.1169,8.6837
DE,49.4527,11.0783
US,35.1366,-84.8495
UA,49.2335,28.4817
US,45.5999,-121.1871
US,34.2515,-88.7208
US,45.5999,-121.1871
US,40.8364,-74.1403
CA,43.8503,-79.5128
DE,51.1864,6.8624
DE,50.3908,8.0641
FI,60.1719,24.9347
US,39.2339,-86.625
DE,52.3775,9.7123
US,37.3419,-121.9754
KW,29.3706,47.9697
DE,51.2187,6.7924
GB,51.4964,-0.1224
RO,45.8017,24.1455
HK,22.2578,114.1657
ID,-6.2114,106.8446
US,38.6583,-77.2481
DE,50.4777,12.3649
DE,50.4777,12.3649
CN,30.2943,120.1663
HU,47.5,19.0412
HU,47.5,19.0412
DE,54.0882,12.1147
FI,60.1719,24.9347
CA,43.7124,-79.3644
US,42.0342,-87.7568
CZ,50.0848,14.4112
US,25.9334,-81.6895
ES,41.3833,2.0469
US,31.2518,-89.8376
DE,50.4777,12.3649
DE,49.4527,11.0783
FR,48.8138,2.3873
US,36.0432,-95.8072
DE,50.1169,8.6837
FI,60.1719,24.9347
KR,37.661,126.8324
GB,51.8702,0.9006
DE,50.4777,12.3649
FR,48.8909,2.2093
CH,47.3823,8.5397
DE,49.4527,11.0783
AU,-33.8715,151.2006
CA,43.6319,-79.3716
DE,51.2993,9.491
FI,60.2188,24.8708
US,39.9625,-83.0061
PT,38.7219,-9.1398
DE,49.8773,9.1737
JP,35.6893,139.6899
NL,52.5345,6.052
US,37.751,-97.822
LT,55.4167,24.0
FI,60.1719,24.9347
GB,53.7606,-0.3734
KR,37.5014,127.0789
FR,48.8582,2.3387
GB,53.4174,-2.7093
CH,47.4505,8.5255
AU,-33.8639,151.0866
US,35.1366,-84.8495
BE,50.6337,5.5675
US,37.751,-97.822
CH,47.394,8.445
FR,48.8582,2.3387
DE,51.1864,6.8624
DE,49.1713,9.9069
DE,49.4423,11.0191
US,39.3487,-77.382
US,38.894,-77.0365
CA,45.5878,-75.4192
CZ,49.2034,16.6968
US,26.3477,-80.1094
IN,19.0748,72.8856
BE,50.8534,4.347
US,39.3277,-82.0996
DE,51.5677,14.3794
GB,51.5088,-0.093
DE,50.8712,11.8813
US,40.4422,-79.9927
CA,53.1871,-114.315
US,47.8388,-122.1985
DE,50.1169,8.6837
DE,50.4777,12.3649
US,33.9521,-84.5475
ZA,-33.9258,18.4259
DE,49.0078,8.4001
US,30.5455,-87.7517
US,38.6438,-77.3451
IE,53.3382,-6.2591
NL,52.5378,5.6966
BH,26.0333,50.55
US,40.7964,-74.0203
GB,55.6317,-3.1182
TW,25.0693,121.4626
DE,50.1169,8.6837
US,31.5791,-84.2138
SK,48.3762,17.5829
DE,52.1542,9.9578
US,39.03,-84.559
DE,51.2993,9.491
RU,55.7386,37.6068
DE,50.4777,12.3649
CA,46.8127,-71.2226
DE,50.4777,12.3649
CA,43.2549,-79.8556
US,38.01,-121.3698
DE,48.1815,11.2543
DE,50.4777,12.3649
US,33.6871,-84.151
TW,25.053,121.5259
FR,48.8582,2.3387
US,35.0506,-106.7249
US,41.2591,-95.8517
US,39.0469,-77.4903
NL,51.6353,4.8563
FR,48.8582,2.3387
DE,50.3908,8.0641
FR,48.8582,2.3387
DE,48.7672,12.2328
KR,37.5658,126.978
US,28.1147,-82.3678
FI,60.1719,24.9347
IT,45.4722,9.1922
DE,50.3546,7.604
FR,48.8582,2.3387
US,39.0809,-108.4925
FR,48.8582,2.3387
US,37.086,-113.5609
FR,48.8582,2.3387
DE,49.4423,11.0191
US,39.9625,-83.0061
DE,50.1169,8.6837
FR,48.8582,2.3387
DE,49.4423,11.0191
FR,48.8582,2.3387
US,41.2591,-95.8517
NL,52.0562,4.5067
AU,-33.8715,151.2006
CA,43.6547,-79.3623
LU,49.7498,6.1661
BG,43.8627,25.9648
CH,46.9633,7.4227
US,37.3931,-121.962
FR,48.8582,2.3387
AE,25.0734,55.2979
CA,43.0727,-79.0724
US,29.5183,-95.0977
CH,47.3643,8.5437
US,37.3931,-121.962
DE,50.1169,8.6837
JP,35.6893,139.6899
FI,60.1719,24.9347
US,37.751,-97.822
JP,35.69,139.69
US,39.9625,-83.0061
BR,-27.6168,-48.4997
US,41.5335,-87.8931
US,37.751,-97.822
NL,52.352,4.9392
US,30.5178,-92.0878
FR,48.7184,2.5406
DE,52.4941,13.4272
US,39.9625,-83.0061
FI,60.2525,24.8918
SG,1.2872,103.8507
CA,44.6643,-63.6002
DE,49.4527,11.0783
FR,48.8582,2.3387
US,45.5397,-122.9638
CA,43.6319,-79.3716
NL,52.3824,4.8995
US,40.7126,-74.0066
US,47.7327,-122.6536
US,39.7586,-104.9179
US,40.7964,-74.0203
NZ,-36.8504,174.7675
DE,51.1864,6.8624
MD,47.0188,28.8128
NL,53.2145,6.5751
DE,50.1103,8.7147
US,39.4353,-84.203
US,40.5511,-74.4606
SG,1.2872,103.8507
CN,34.7732,113.722
US,30.0039,-90.1229
US,30.0409,-95.5302
RO,44.177,28.6289
FI,60.1719,24.9347
FI,60.1719,24.9347
DE,49.4423,11.0191
FI,60.1719,24.9347
US,41.7821,-87.6046
DE,50.0812,8.6411
US,43.9922,-73.1646
US,32.8608,-79.9746
DE,51.3015,6.8483
GB,51.5368,-0.6718
DE,51.2993,9.491
US,35.8536,-78.6262
US,42.2779,-122.8156
US,47.3236,-122.3182
US,35.1661,-120.4651
US,25.9585,-80.1381
DE,50.4777,12.3649
NL,51.9968,4.2057
NL,51.4355,5.4346
DE,50.4777,12.3649
JP,35.6893,139.6899
AU,-33.8071,151.1289
DE,51.054,13.7447
GB,52.6259,1.3032
US,41.8317,-72.8955
US,36.102,-115.1447
US,43.1772,-85.2473
CA,45.4706,-73.7714
DE,50.1169,8.6837
RU,55.7487,37.6187
GB,52.2087,-0.0229
US,39.1407,-77.1917
US,37.722,-122.1643
CZ,49.5864,17.2537
PL,52.2372,21.0123
US,37.751,-97.822
US,38.6877,-77.8369
DE,51.1864,6.8624
NL,51.9968,4.2057
AT,48.0825,16.3176
US,27.7963,-82.6325
BR,-15.7792,-47.9341
US,39.018,-77.539
JP,34.693,135.5005
CZ,49.7967,18.2343
NL,52.0775,5.0599
BR,-9.575,-35.6908
RU,55.7487,37.6187
HK,22.2842,114.1759
DE,51.2993,9.491
FR,48.8582,2.3387
CA,43.7338,-79.3325
HK,22.3539,114.1342
GB,52.5127,-1.4509
GB,53.8318,-1.5358
FR,48.8909,2.2093
US,40.3721,-75.2927
IN,12.9753,77.591
BE,50.8534,4.347
US,37.3931,-121.962
US,45.8401,-119.705
US,40.5511,-74.4606
DE,51.2993,9.491
FR,48.8582,2.3387
CZ,50.0687,14.3947
FR,48.8582,2.3387
BR,-19.9029,-43.9572
DE,49.4423,11.0191
SK,48.1366,17.0951
US,47.6144,-122.3447
PA,9.0,-80.0
DE,53.8887,9.1102
CH,47.3992,8.3956
FR,48.8558,2.3494
DE,50.4777,12.3649
RU,55.7386,37.6068
FI,60.3001,25.055
SG,1.3665,103.9681
US,32.8425,-117.2484
FI,60.1719,24.9347
US,43.1152,-85.5136
US,38.9567,-77.2278
GB,51.5368,-0.6718
NL,51.9103,4.5815
DE,47.628,13.0024
US,39.0469,-77.4903
SG,1.2872,103.8507
KR,37.4585,126.7015
BE,50.8534,4.347
RU,56.0133,92.7885
TW,25.053,121.5259
US,30.1707,-95.5019
FI,60.1719,24.9347
DE,51.2993,9.491
IT,45.4722,9.1922
DE,51.1864,6.8624
US,47.3066,-122.2619
US,30.6908,-96.3787
DE,50.4777,12.3649
DE,51.1864,6.8624
NL,52.352,4.9392
AT,48.1951,16.3483
FI,60.1719,24.9347
NL,52.352,4.9392
AU,-33.8933,151.0973
US,41.4459,-81.4212
IT,41.8905,12.5127
AT,48.1968,16.3191
FI,60.1719,24.9347
US,45.35,-122.8559
CH,47.4384,8.4623
BR,-23.5111,-46.8727
NL,52.2962,5.2536
US,41.2591,-95.8517
FR,48.8582,2.3387
DE,49.4527,11.0783
US,40.3119,-111.6959
PT,38.7268,-9.3461
DE,49.4423,11.0191
FI,60.1719,24.9347
UA,49.2335,28.4817
NL,52.3759,4.8975
DE,50.1169,8.6837
DE,50.3908,8.0641
US,25.9585,-80.1381
GB,51.4964,-0.1224
DE,50.1049,8.6295
GB,51.5081,-0.1278
US,37.751,-97.822
DE,50.4777,12.3649
IE,53.3382,-6.2591
NL,51.7285,5.8849
FR,48.9742,8.1851
US,38.6364,-90.1985
US,41.6172,-87.8419
US,44.9548,-93.1551
GB,51.4534,-2.5077
DE,50.4777,12.3649
IN,19.0748,72.8856
US,32.7797,-96.8022
RU,55.0386,82.9425
AE,25.0734,55.2979
NZ,-37.7837,175.2824
RU,45.0355,38.975
KZ,43.25,76.9167
FR,48.8582,2.3387
FR,48.8558,2.3494
US,33.8341,-78.6586
NL,51.9968,4.2057
US,37.3931,-121.962
RU,55.7386,37.6068
FI,60.1719,24.9347
TH,13.859,100.4772
CA,49.2765,-123.1247
US,39.7458,-75.581
SE,59.3274,18.0653
DE,50.4777,12.3649
US,47.3066,-122.2619
JP,35.6893,139.6899
FR,43.715,1.3839
US,44.0185,-121.2984
IT,45.4628,8.8897
US,39.9625,-83.0061
MY,3.1408,101.6852
US,45.5397,-122.9638
US,41.2922,-72.4616
BG,42.6826,23.3223
NL,51.8035,4.5663
JP,35.6893,139.6899
US,42.3251,-72.6276
US,37.8487,-122.2209
NO,59.2759,11.0602
DE,50.4777,12.3649
IN,19.0748,72.8856
US,39.6626,-86.3167
NL,53.2145,6.5751
FI,60.1719,24.9347
DE,49.4527,11.0783
NO,59.9463,10.7541
CA,49.2514,-123.0972
GB,51.8441,-2.1582
NL,52.3015,5.246
AU,-31.9474,115.8648
PL,52.2085,20.9238
NL,52.1363,4.6446
CA,45.5075,-73.5887
NZ,-42.0009,173.998
FR,43.8323,5.0313
JP,35.5652,139.4642
US,37.3441,-79.8974
FI,60.1719,24.9347
US,41.2591,-95.8517
ID,-6.2114,106.8446
HK,22.2578,114.1657
FR,48.8582,2.3387
GB,51.3464,0.7372
LV,56.9473,24.0979
NL,52.6958,6.1956
RU,55.7487,37.6187
FI,60.1719,24.9347
FR,48.8558,2.3494
FR,48.8582,2.3387
US,45.5397,-122.9638
DE,50.4777,12.3649
US,33.5218,-82.0841
BE,50.8534,4.347
CH,47.5803,7.6388
AT,48.1951,16.3483
CA,43.6891,-79.5634
FR,48.8582,2.3387
US,35.0788,-85.063
FR,48.7995,6.1597
DE,50.4777,12.3649
NL,52.2271,5.1775
US,32.9473,-96.7028
US,37.019,-86.4537
DE,51.1864,6.8624
SI,46.0503,14.5046
DE,52.4096,13.5379
CZ,49.5864,17.2537
UA,50.458,30.5303
CN,39.911,116.395
US,39.9625,-83.0061
TW,25.053,121.5259
US,40.3942,-111.8483
FI,60.1719,24.9347
DE,50.4777,12.3649
CN,34.7732,113.722
US,37.751,-97.822
US,39.9625,-83.0061
DE,50.4777,12.3649
DE,50.9217,6.9951
MY,3.1686,101.7035
DE,53.5496,9.9355
US,34.106,-118.3607
CA,43.4001,-80.6497
US,39.0469,-77.4903
US,38.7913,-77.2806
US,39.0469,-77.4903
US,35.6729,-97.4992
BH,26.2235,50.5813
CA,45.6862,-73.8632
DE,49.4527,11.0783
FR,48.8232,2.278
RO,44.3808,26.0672
FR,48.8582,2.3387
BE,50.6057,4.1449
US,42.6442,-82.8985
NL,52.5012,5.0626
GB,50.8544,-1.002
US,40.5511,-74.4606
US,28.031,-82.7239
US,39.3645,-76.6069
LU,49.6113,6.1294
US,35.8846,-78.6385
FR,48.8582,2.3387
US,30.1426,-81.5727
NL,52.3824,4.8995
FI,61.0636,28.189
NL,52.3824,4.8995
US,39.0469,-77.4903
DE,50.1169,8.6837
US,47.7282,-116.9389
RS,44.8046,20.4637
FR,48.8582,2.3387
SG,1.3552,103.8859
US,34.0544,-118.244
RU,55.7386,37.6068
AU,-37.895,145.0546
US,42.0681,-72.6256
NL,52.3824,4.8995
US,41.2591,-95.8517
US,32.7889,-96.8021
FR,48.8558,2.3494
US,37.751,-97.822
HK,22.2842,114.1759
US,35.9875,-84.1168
FR,48.8582,2.3387
FR,48.8582,2.3387
RU,55.7386,37.6068
DE,48.1418,11.5642
DE,49.4423,11.0191
US,32.8266,-96.7888
FI,60.1719,24.9347
LT,55.4167,24.0
PL,52.2299,21.0093
BR,-1.345,-48.4219
DE,50.4777,12.3649
GB,52.3325,-0.1844
DE,50.1169,8.6837
IT,43.1479,12.1097
TR,37.8752,32.5306
FR,50.7049,3.214
IT,44.4071,8.95
US,37.353,-121.9544
FR,48.8582,2.3387
SG,1.3667,103.8
DE,52.5448,13.3862
GB,55.9632,-3.2546
KR,36.6378,127.4838
US,40.5511,-74.4606
SG,1.2872,103.8507
ES,39.4676,-0.3771
DE,48.699,9.6613
FI,60.1719,24.9347
RU,59.9417,30.3096
US,42.1087,-79.9535
US,45.5397,-122.9638
NL,52.0448,4.6543
CA,43.6547,-79.3623
US,37.3419,-121.9754
IT,45.3993,9.1096
FI,60.1719,24.9347
FR,48.8582,2.3387
DE,51.4259,6.8759
CH,47.3643,8.5437
GB,52.2242,0.1315
US,36.8156,-76.2413
FR,48.8582,2.3387
DO,19.4857,-70.7362
DE,52.2451,7.3605
SE,59.3274,18.0653
US,40.7062,-74.5493
NL,52.1317,5.4167
US,38.93,-77.35
PL,52.2394,21.0362
FI,60.1719,24.9347
DE,51.1864,6.8624
DE,51.1864,6.8624
US,40.0847,-82.7988
UA,50.458,30.5303
KR,37.518,126.8673
BR,-23.6301,-46.6378
US,37.3419,-121.9754
PL,50.0258,19.9259
DK,56.1873,10.1129
DE,51.1864,6.8624
US,36.8371,-76.3453
CL,-34.1683,-70.7443
CN,39.911,116.395
